project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
"FloridaDOT-411613-1SR 40 Resurfacing Existing Lanes Project from from PC at Hugh Drive/River Drive (M.P. 6.261) to
Butler Street (M.P. 7.263).",FloridaDOT,"SR 40 Resurfacing Existing Lanes Project from from PC at Hugh Drive/River Drive (M.P. 6.261) to
Butler Street (M.P. 7.263).",other,2006,2026,
