project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
OhioDOT-91930SCI-140-2.38/2.43-Intersecton||It-is-proposed-to-improve-the-sight-distance-of-t,OhioDOT,SCI-140-2.38/2.43-Intersecton||It-is-proposed-to-improve-the-sight-distance-of-t,other,2014.0,2034.0,
