obs_id,poi_id,forecast_match_id,equip_id,equip_type,obs_date,time_start,time_end,obs_variable,obs_value
82292-4350-1,82292-4350,Opening Year,unknown,unknown,2015,00:00:00,00:00:00,volume,13460
82292-4350-1,82292-4350,Design Year,unknown,unknown,2015,00:00:00,00:00:00,volume,13460
82292-4354-1,82292-4354,Opening Year,unknown,unknown,2015,00:00:00,00:00:00,volume,8416
82292-4354-1,82292-4354,Design Year,unknown,unknown,2015,00:00:00,00:00:00,volume,8416
82292-4355-1,82292-4355,Opening Year,unknown,unknown,2015,00:00:00,00:00:00,volume,8152
82292-4355-1,82292-4355,Design Year,unknown,unknown,2015,00:00:00,00:00:00,volume,8152
82292-4356-1,82292-4356,Opening Year,unknown,unknown,2015,00:00:00,00:00:00,volume,6159
82292-4356-1,82292-4356,Design Year,unknown,unknown,2015,00:00:00,00:00:00,volume,6159
82292-4363-1,82292-4363,Opening Year,unknown,unknown,2015,00:00:00,00:00:00,volume,11597
82292-4363-1,82292-4363,Design Year,unknown,unknown,2015,00:00:00,00:00:00,volume,11597
82292-4368-1,82292-4368,Opening Year,unknown,unknown,2015,00:00:00,00:00:00,volume,5945
82292-4368-1,82292-4368,Design Year,unknown,unknown,2015,00:00:00,00:00:00,volume,5945
82292-4369-1,82292-4369,Opening Year,unknown,unknown,2015,00:00:00,00:00:00,volume,6950
82292-4369-1,82292-4369,Design Year,unknown,unknown,2015,00:00:00,00:00:00,volume,6950
