run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
,OhioDOT-82774-RIC-0039-17.36||ResurfacingAdded-RIC-039-22.84---24.95-(previously-chip-seal-PID,s1,2010.0,,Unavailable,unknown,2010.0,state DOT
