project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
OhioDOT-82040-ERI-0006-00.00||Resurface-ERI-006-00.00-(County-Line)-to-03.64-(Sandusky-Corp)-&,OhioDOT,ERI-0006-00.00||Resurface-ERI-006-00.00-(County-Line)-to-03.64-(Sandusky-Corp)-&,other,2010.0,2030.0,
