obs_id,poi_id,forecast_match_id,equip_id,equip_type,obs_date,time_start,time_end,obs_variable,obs_value
76825-1302-1,76825-1302,Opening Year,unknown,unknown,2008,00:00:00,24:00:00,volume,28740
76825-1302-1,76825-1302,Design Year,unknown,unknown,2008,00:00:00,24:00:00,volume,28740
76825-1303-1,76825-1303,Opening Year,unknown,unknown,2008,00:00:00,24:00:00,volume,32850
76825-1303-1,76825-1303,Design Year,unknown,unknown,2008,00:00:00,24:00:00,volume,32850
