run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
,OhioDOT-92906-WOO-75-1.00/1.80|Tier-2|A-major-new-funded-project-to-redeck-and-widen-2-sets-of,s1,2012.0,,Unavailable,unknown,2012.0,state DOT
