obs_id,poi_id,forecast_match_id,equip_id,equip_type,obs_date,time_start,time_end,obs_variable,obs_value
77284-700-1,77284-700,Opening Year,unknown,unknown,2008,00:00:00,23:59:59,volume,5450
77284-701-1,77284-701,Opening Year,unknown,unknown,2008,00:00:00,23:59:59,volume,7120
77284-711-1,77284-711,Opening Year,unknown,unknown,2009,00:00:00,23:59:59,volume,5380
77284-712-1,77284-712,Opening Year,unknown,unknown,2009,00:00:00,23:59:59,volume,5240
77284-713-1,77284-713,Opening Year,unknown,unknown,2009,00:00:00,23:59:59,volume,6470
77284-714-1,77284-714,Opening Year,unknown,unknown,2009,00:00:00,23:59:59,volume,4960
77284-715-1,77284-715,Opening Year,unknown,unknown,2009,00:00:00,23:59:59,volume,4960
77284-804-1,77284-804,Opening Year,unknown,unknown,2009,00:00:00,23:59:59,volume,5590
