obs_id,poi_id,forecast_match_id,equip_id,equip_type,obs_date,time_start,time_end,obs_variable,obs_value
20-Year Plan For District 9-8848.0-1,20-Year Plan For District 9-8848.0,Design-Year-Forecast-poi-20-Year Plan For District 9-8848.0,unknown,unknown,2010-01-01,00:00:00,23:59:59,volume,39000
20-Year Plan For District 9-8849.0-1,20-Year Plan For District 9-8849.0,Design-Year-Forecast-poi-20-Year Plan For District 9-8849.0,unknown,unknown,2010-01-01,00:00:00,23:59:59,volume,39000
20-Year Plan For District 9-8850.0-1,20-Year Plan For District 9-8850.0,Design-Year-Forecast-poi-20-Year Plan For District 9-8850.0,unknown,unknown,2010-01-01,00:00:00,23:59:59,volume,53000
20-Year Plan For District 9-8851.0-1,20-Year Plan For District 9-8851.0,Design-Year-Forecast-poi-20-Year Plan For District 9-8851.0,unknown,unknown,2010-01-01,00:00:00,23:59:59,volume,53000
20-Year Plan For District 9-8852.0-1,20-Year Plan For District 9-8852.0,Design-Year-Forecast-poi-20-Year Plan For District 9-8852.0,unknown,unknown,2010-01-01,00:00:00,23:59:59,volume,70500
20-Year Plan For District 9-8853.0-1,20-Year Plan For District 9-8853.0,Design-Year-Forecast-poi-20-Year Plan For District 9-8853.0,unknown,unknown,2010-01-01,00:00:00,23:59:59,volume,70500
20-Year Plan For District 9-8854.0-1,20-Year Plan For District 9-8854.0,Design-Year-Forecast-poi-20-Year Plan For District 9-8854.0,unknown,unknown,2010-01-01,00:00:00,23:59:59,volume,54400
20-Year Plan For District 9-8855.0-1,20-Year Plan For District 9-8855.0,Design-Year-Forecast-poi-20-Year Plan For District 9-8855.0,unknown,unknown,2010-01-01,00:00:00,23:59:59,volume,54400
20-Year Plan For District 9-8856.0-1,20-Year Plan For District 9-8856.0,Design-Year-Forecast-poi-20-Year Plan For District 9-8856.0,unknown,unknown,2010-01-01,00:00:00,23:59:59,volume,59000
20-Year Plan For District 9-8857.0-1,20-Year Plan For District 9-8857.0,Design-Year-Forecast-poi-20-Year Plan For District 9-8857.0,unknown,unknown,2010-01-01,00:00:00,23:59:59,volume,59000
20-Year Plan For District 9-8858.0-1,20-Year Plan For District 9-8858.0,Design-Year-Forecast-poi-20-Year Plan For District 9-8858.0,unknown,unknown,2010-01-01,00:00:00,23:59:59,volume,68000
20-Year Plan For District 9-8859.0-1,20-Year Plan For District 9-8859.0,Design-Year-Forecast-poi-20-Year Plan For District 9-8859.0,unknown,unknown,2010-01-01,00:00:00,23:59:59,volume,68000
20-Year Plan For District 9-8860.0-1,20-Year Plan For District 9-8860.0,Design-Year-Forecast-poi-20-Year Plan For District 9-8860.0,unknown,unknown,2010-01-01,00:00:00,23:59:59,volume,28600
20-Year Plan For District 9-8861.0-1,20-Year Plan For District 9-8861.0,Design-Year-Forecast-poi-20-Year Plan For District 9-8861.0,unknown,unknown,2010-01-01,00:00:00,23:59:59,volume,28600
20-Year Plan For District 9-8862.0-1,20-Year Plan For District 9-8862.0,Design-Year-Forecast-poi-20-Year Plan For District 9-8862.0,unknown,unknown,2010-01-01,00:00:00,23:59:59,volume,18500
20-Year Plan For District 9-8863.0-1,20-Year Plan For District 9-8863.0,Design-Year-Forecast-poi-20-Year Plan For District 9-8863.0,unknown,unknown,2010-01-01,00:00:00,23:59:59,volume,18500
