project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
OhioDOT-88035FRA-70-15.29-(Project-5)|Tier-3|Reconstruct-IR-70-including-overhead-structuresT,OhioDOT,FRA-70-15.29-(Project-5)|Tier-3|Reconstruct-IR-70-including-overhead-structuresT,other,2018,2038,
