project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
OhioDOT-88252LUC-475/20-Interchg-Upgrade|Tier-2|A-TRAC-funded-project-to-upgarde-the-I-475/US,OhioDOT,LUC-475/20-Interchg-Upgrade|Tier-2|A-TRAC-funded-project-to-upgarde-the-I-475/US,other,2015.0,2035.0,
