project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
OhioDOT-99037-DAR-571-17.05||Realign-Arcanum-Bears-Mill-Road-approaches-(CR-34-SLM-3.99-to-SLM,OhioDOT,DAR-571-17.05||Realign-Arcanum-Bears-Mill-Road-approaches-(CR-34-SLM-3.99-to-SLM,other,2018.0,2038.0,
