project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
OhioDOT-88407-ERI-0250-00.00|Tier-2|Corridor-Improvement-Intersections/Turn-lanes/SidewalksAlt,OhioDOT,ERI-0250-00.00|Tier-2|Corridor-Improvement-Intersections/Turn-lanes/SidewalksAlt,other,2016.0,2036.0,
