project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
"FloridaDOT-421988-1The SR 44 resurfacing project from West of I-75 (M.P. 7.987) to East of Parkwood Oaks/Village
Drive (M.P. 12.460).",FloridaDOT,"The SR 44 resurfacing project from West of I-75 (M.P. 7.987) to East of Parkwood Oaks/Village
Drive (M.P. 12.460).",other,2011,2031,
