project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
OhioDOT-88612PIC-138-5.270||Replace-bridge-over-west-crossing-of-Yellowbud-Creek.-Buried-arch,OhioDOT,PIC-138-5.270||Replace-bridge-over-west-crossing-of-Yellowbud-Creek.-Buried-arch,other,2017.0,2037.0,
