poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
SPAR-202A-7282,   I-394West of  W TH 101EB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   I-394West of  W TH 101EB
SPAR-202A-7283,   WB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   WB
SPAR-202A-7284,   I-394Between W TH 101EB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   I-394Between W TH 101EB
SPAR-202A-7285,   WB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   WB
SPAR-202A-7286,   I-394W TH 101CSAH 15/E TH 101EB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   I-394W TH 101CSAH 15/E TH 101EB
SPAR-202A-7287,   WB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   WB
SPAR-202A-7288,   I-394CSAH 15/E TH 101Parkers Lake RdEB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   I-394CSAH 15/E TH 101Parkers Lake RdEB
SPAR-202A-7289,   WB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   WB
SPAR-202A-7290,   I-394Between Parkers Lake RdEB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   I-394Between Parkers Lake RdEB
SPAR-202A-7291,   WB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   WB
SPAR-202A-7292,   I-394Parkers Lake RdI 494EB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   I-394Parkers Lake RdI 494EB
SPAR-202A-7293,   WB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   WB
SPAR-202A-7294,   I-394Between I 494EB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   I-394Between I 494EB
SPAR-202A-7295,   WB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   WB
SPAR-202A-7296,   I-394I 494Plymouth RdEB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   I-394I 494Plymouth RdEB
SPAR-202A-7297,   WB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   WB
SPAR-202A-7298,   I-394Between Plymouth RdEB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   I-394Between Plymouth RdEB
SPAR-202A-7299,   WB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   WB
SPAR-202A-7300,   I-394Plymouth RdRidgedale DrEB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   I-394Plymouth RdRidgedale DrEB
SPAR-202A-7301,   WB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   WB
SPAR-202A-7302,   I-394Between Ridgedale DrEB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   I-394Between Ridgedale DrEB
SPAR-202A-7303,   WB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   WB
SPAR-202A-7304,   I-394Ridgedale DrCSAH 73EB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   I-394Ridgedale DrCSAH 73EB
SPAR-202A-7305,   WB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   WB
SPAR-202A-7306,   I-394Between CSAH 73EB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   I-394Between CSAH 73EB
SPAR-202A-7307,   WB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   WB
SPAR-202A-7308,   I-394CSAH 73CSAH 18EB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   I-394CSAH 73CSAH 18EB
SPAR-202A-7309,   WB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   WB
SPAR-202A-7310,   I-394Between CSAH 18EB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   I-394Between CSAH 18EB
SPAR-202A-7311,   WB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   WB
SPAR-202A-7312,   I-394CSAH 18CSAH 156EB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   I-394CSAH 18CSAH 156EB
SPAR-202A-7313,   WB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   WB
SPAR-202A-7314,   I-394Between CSAH 156EB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   I-394Between CSAH 156EB
SPAR-202A-7315,   WB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   WB
SPAR-202A-7316,   I-394CSAH 156Louisiana AveEB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   I-394CSAH 156Louisiana AveEB
SPAR-202A-7317,   WB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   WB
SPAR-202A-7318,   I-394Between Louisiana AveEB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   I-394Between Louisiana AveEB
SPAR-202A-7319,   WB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   WB
SPAR-202A-7320,   I-394Louisiana AveTurners CrossroadsEB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   I-394Louisiana AveTurners CrossroadsEB
SPAR-202A-7321,   WB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   WB
SPAR-202A-7322,   I-394Between Turners CrossroadsEB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   I-394Between Turners CrossroadsEB
SPAR-202A-7323,   WB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   WB
SPAR-202A-7324,   I-394Turners CrossroadsTH 100EB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   I-394Turners CrossroadsTH 100EB
SPAR-202A-7325,   WB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   WB
SPAR-202A-7326,   I-394Between TH 100EB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   I-394Between TH 100EB
SPAR-202A-7327,   WB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   WB
SPAR-202A-7328,   I-394TH 100FranceEB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   I-394TH 100FranceEB
SPAR-202A-7329,   WB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   WB
SPAR-202A-7330,   I-394Between FranceEB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   I-394Between FranceEB
SPAR-202A-7331,   WB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   WB
SPAR-202A-7332,   I-394FranceParkwayEB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   I-394FranceParkwayEB
SPAR-202A-7333,   WB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   WB
SPAR-202A-7334,   I-394Between ParkwayEB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   I-394Between ParkwayEB
SPAR-202A-7335,   WB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   WB
SPAR-202A-7336,   I-394ParkwayPennEB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   I-394ParkwayPennEB
SPAR-202A-7337,   WB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   WB
SPAR-202A-7338,   I-394Between PennEB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   I-394Between PennEB
SPAR-202A-7339,   WB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   WB
SPAR-202A-7340,   I-394PennEast of Dunwood/Wayzata Rd RampEB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   I-394PennEast of Dunwood/Wayzata Rd RampEB
SPAR-202A-7341,   WB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   WB
SPAR-202A-7342,   I-394East of Dunwood/Wayzata Rd RampI 94EB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   I-394East of Dunwood/Wayzata Rd RampI 94EB
SPAR-202A-7343,   WB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   WB
SPAR-202A-7344,   I-394East of I 94EB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   I-394East of I 94EB
SPAR-202A-7345,   WB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   WB
