project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
OhioDOT-86920MRW-71-3.170|Tier-2|Full-depth-replacement-and-addition-of-3rd-median-lane.Remov,OhioDOT,MRW-71-3.170|Tier-2|Full-depth-replacement-and-addition-of-3rd-median-lane.Remov,other,2016,2036,
