run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
Opening-Year-Model-Run,OhioDOT-84573ATH-50-0.000||Resurfacing-project-using-a-mill-and-fill-treatment.--ATH-50-0.00-,s1,2013-01-01,design scenario,Unavailable,unknown,2013-01-01,state DOT
Design-Year-Model-Run,OhioDOT-84573ATH-50-0.000||Resurfacing-project-using-a-mill-and-fill-treatment.--ATH-50-0.00-,s1,2013-01-01,design scenario,Unavailable,unknown,2013-01-01,state DOT
