poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
FEIS New U.S. Hwy 10-8600,   US-10 & SR-47East of Egret Blvd.West of Foley Blvd.EB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   US-10 & SR-47East of Egret Blvd.West of Foley Blvd.EB
FEIS New U.S. Hwy 10-8601,   WB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   WB
FEIS New U.S. Hwy 10-8602,   US-10 & SR-47East of Foley Blvd.EB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   US-10 & SR-47East of Foley Blvd.EB
FEIS New U.S. Hwy 10-8603,   WB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   WB
FEIS New U.S. Hwy 10-8604,   New US-10East of University Ave.West of SR-65EB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   New US-10East of University Ave.West of SR-65EB
FEIS New U.S. Hwy 10-8605,   WB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   WB
FEIS New U.S. Hwy 10-8606,   New US-10East of SR-65West of Airport Rd.EB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   New US-10East of SR-65West of Airport Rd.EB
FEIS New U.S. Hwy 10-8607,   WB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   WB
FEIS New U.S. Hwy 10-8608,   New US-10East of Airport Rd.West of I-35WEB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   New US-10East of Airport Rd.West of I-35WEB
FEIS New U.S. Hwy 10-8609,   WB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   WB
FEIS New U.S. Hwy 10-8610,   I-35WNorth of new US-10NB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   I-35WNorth of new US-10NB
FEIS New U.S. Hwy 10-8611,   SB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   SB
FEIS New U.S. Hwy 10-8612,   I-35WSouth of new US-10North of CR-1NB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   I-35WSouth of new US-10North of CR-1NB
FEIS New U.S. Hwy 10-8613,   SB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   SB
FEIS New U.S. Hwy 10-8614,   I-35WSouth of CR-1North of old US-10NB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   I-35WSouth of CR-1North of old US-10NB
FEIS New U.S. Hwy 10-8615,   SB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   SB
FEIS New U.S. Hwy 10-8616,   old US-10East of SR-47West of University Ave.EB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   old US-10East of SR-47West of University Ave.EB
FEIS New U.S. Hwy 10-8617,   WB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   WB
FEIS New U.S. Hwy 10-8618,   old US-10East of University Ave.West of SR-65EB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   old US-10East of University Ave.West of SR-65EB
FEIS New U.S. Hwy 10-8619,   WB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   WB
FEIS New U.S. Hwy 10-8620,   old US-10East of SR-65West of Silver Lake Rd.EB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   old US-10East of SR-65West of Silver Lake Rd.EB
FEIS New U.S. Hwy 10-8621,   WB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   WB
FEIS New U.S. Hwy 10-8622,   old US-10East of Silver Lake Rd.West of I-35WEB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   old US-10East of Silver Lake Rd.West of I-35WEB
FEIS New U.S. Hwy 10-8623,   WB,,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,   WB
