run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
Opening-Year-Model-Run,OhioDOT-77146WYA-23/30-10.17/9.12||Resurface-existing-4-lane-roadway-with-asphalt-concrete-on,s1,2014-01-01,design scenario,Unavailable,unknown,2014-01-01,state DOT
Design-Year-Model-Run,OhioDOT-77146WYA-23/30-10.17/9.12||Resurface-existing-4-lane-roadway-with-asphalt-concrete-on,s1,2014-01-01,design scenario,Unavailable,unknown,2014-01-01,state DOT
