project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
FloridaDOT-UnavailableSR 811 from Northlake Blvd (MP 1.245) to South of Burns Road (MP 2.980),FloridaDOT,SR 811 from Northlake Blvd (MP 1.245) to South of Burns Road (MP 2.980),other,2011,2031,
