poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
Unavailable-89012000.0,Location # 1,100,,,unknown,unknown,unknown,,Florida,FloridaDOT,Location # 1
Unavailable-89012000.0,Location # 2,100,,,unknown,unknown,unknown,,Florida,FloridaDOT,Location # 2
