poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
87094-3648,  GRE720,5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,  GRE720
87094-3649,  GRE720.27,5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,  GRE720.27
87094-3650,  GRE721.72,5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,  GRE721.72
87094-3651,  GRE722.28,5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,  GRE722.28
87094-3652,  GRE727.11,5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,  GRE727.11
87094-3653,  GRE727.43,5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,  GRE727.43
87094-3654,  GRE727.51,5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,  GRE727.51
87094-3655,  GRE727.78,5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,  GRE727.78
87094-3656,  GRE728.16,5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,  GRE728.16
87094-3657,  GRE728.36,5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,  GRE728.36
