project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
OhioDOT-91516-MAR-95-14.250||Marion-urban-resurfacing-projectSR95-14.25-14.75:--Columbia-and-B,OhioDOT,MAR-95-14.250||Marion-urban-resurfacing-projectSR95-14.25-14.75:--Columbia-and-B,other,2018.0,2038.0,
