project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
OhioDOT-93543-SHE-47-13.45||Access-management-and-signal-installation-from-the-Aldi1s-drive-to,OhioDOT,SHE-47-13.45||Access-management-and-signal-installation-from-the-Aldi1s-drive-to,other,2014.0,2034.0,
