project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
OhioDOT-100874BRO-32-0.10-Culvert||Culvert-Liner-on-BRO-32-0.10,OhioDOT,BRO-32-0.10-Culvert||Culvert-Liner-on-BRO-32-0.10,other,2018,2038,
