project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
OhioDOT-79663FRA-70-11.210||FOUR-LANE-MILL-&-FILL-RESURFACING-PROJECT-with-partial-depth-pave,OhioDOT,FRA-70-11.210||FOUR-LANE-MILL-&-FILL-RESURFACING-PROJECT-with-partial-depth-pave,other,2014.0,2034.0,
