poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
Unavailable-93050000.0,SR-805 at 12th Avenue South,,,,unknown,unknown,unknown,,Florida,FloridaDOT,SR-805 at 12th Avenue South
