poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
101317-5275,", , PIC1885.13",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , PIC1885.13"
101317-5275,", , PIC1885.13",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , PIC1885.13"
101317-5276,", , PIC3611.44",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , PIC3611.44"
101317-5276,", , PIC3611.44",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , PIC3611.44"
101317-5290,", , PIC2072.51",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , PIC2072.51"
101317-5290,", , PIC2072.51",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , PIC2072.51"
101317-5291,", , PIC2076.42",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , PIC2076.42"
101317-5291,", , PIC2076.42",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , PIC2076.42"
101317-5292,", , PIC2078.7",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , PIC2078.7"
101317-5292,", , PIC2078.7",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , PIC2078.7"
101317-5293,", , PIC3613.78",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , PIC3613.78"
101317-5293,", , PIC3613.78",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , PIC3613.78"
101317-5297,", , FAY7532.8",6-Minor Collector,,,rural,Minor Collector,Minor Collector,,Ohio,OhioDOT,", , FAY7532.8"
101317-5297,", , FAY7532.8",6-Minor Collector,,,rural,Minor Collector,Minor Collector,,Ohio,OhioDOT,", , FAY7532.8"
101317-5298,", , FAY7538.08",6-Minor Collector,,,rural,Minor Collector,Minor Collector,,Ohio,OhioDOT,", , FAY7538.08"
101317-5298,", , FAY7538.08",6-Minor Collector,,,rural,Minor Collector,Minor Collector,,Ohio,OhioDOT,", , FAY7538.08"
