obs_id,poi_id,forecast_match_id,equip_id,equip_type,obs_date,time_start,time_end,obs_variable,obs_value
80217-1138.0-1,80217-1138.0,Opening-Year-Forecast-poi-80217-1138.0,unknown,unknown,2008-01-01,00:00:00,23:59:59,volume,7070
80217-1139.0-1,80217-1139.0,Opening-Year-Forecast-poi-80217-1139.0,unknown,unknown,2008-01-01,00:00:00,23:59:59,volume,7070
