poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
Unavailable-86170000.0,from South of McNAB Road (MP 5.445) to (MP 6.783) NB one way,,,,unknown,unknown,unknown,,Florida,FloridaDOT,from South of McNAB Road (MP 5.445) to (MP 6.783) NB one way
