forecast_id,run_id,poi_id,forecast_match_id,start_time,end_time,forecast_variable,forecast_value
f1,1,87381-2691,Opening Year,00:00:00,24:00,volume,49910
f3,1,87381-2691,Design Year,00:00:00,24:00,volume,64000
