forecast_id,run_id,poi_id,forecast_match_id,start_time,end_time,forecast_variable,forecast_value
f1,1,2293-1.0,Opening Year,00:00:00,23:59:59,volume,7550
f3,1,2293-1.0,Design Year,00:00:00,23:59:59,volume,8350
