project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
OhioDOT-76144FRA-270-19.84|Tier-1|Planning-study-to-develop-a-transportation-operations-and-c,OhioDOT,FRA-270-19.84|Tier-1|Planning-study-to-develop-a-transportation-operations-and-c,other,2013.0,2033.0,
