run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
Opening-Year-Model-Run,OhioDOT-97097TUS-250-5.110||Reconstruct-the-traffic-signal-installation-at-the-US-250/CR-74-a,s1,2014-01-01,design scenario,Unavailable,unknown,2014-01-01,state DOT
Design-Year-Model-Run,OhioDOT-97097TUS-250-5.110||Reconstruct-the-traffic-signal-installation-at-the-US-250/CR-74-a,s1,2014-01-01,design scenario,Unavailable,unknown,2014-01-01,state DOT
