forecast_id,run_id,poi_id,forecast_match_id,start_time,end_time,forecast_variable,forecast_value
Opening-Year-96465-3537.0,Opening-Year-Model-Run,96465-3537.0,Opening-Year-Forecast-poi-96465-3537.0,00:00:00,23:59:59,volume,32590
Design-Year-96465-3537.0,Design-Year-Model-Run,96465-3537.0,Design-Year-Forecast-poi-96465-3537.0,00:00:00,23:59:59,volume,46320
Opening-Year-96465-3538.0,Opening-Year-Model-Run,96465-3538.0,Opening-Year-Forecast-poi-96465-3538.0,00:00:00,23:59:59,volume,35500
Design-Year-96465-3538.0,Design-Year-Model-Run,96465-3538.0,Design-Year-Forecast-poi-96465-3538.0,00:00:00,23:59:59,volume,49590
