obs_id,poi_id,forecast_match_id,equip_id,equip_type,obs_date,time_start,time_end,obs_variable,obs_value
101207-4351.0-1,101207-4351.0,Opening-Year-Forecast-poi-101207-4351.0,unknown,unknown,2015,00:00:00,23:59:59,volume,20169
101207-4361.0-1,101207-4361.0,Opening-Year-Forecast-poi-101207-4361.0,unknown,unknown,2015,00:00:00,23:59:59,volume,28278
101207-4362.0-1,101207-4362.0,Opening-Year-Forecast-poi-101207-4362.0,unknown,unknown,2015,00:00:00,23:59:59,volume,14630
101207-4367.0-1,101207-4367.0,Opening-Year-Forecast-poi-101207-4367.0,unknown,unknown,2015,00:00:00,23:59:59,volume,25896
101207-4403.0-1,101207-4403.0,Opening-Year-Forecast-poi-101207-4403.0,unknown,unknown,2015,00:00:00,23:59:59,volume,6589
101207-4435.0-1,101207-4435.0,Opening-Year-Forecast-poi-101207-4435.0,unknown,unknown,2015,00:00:00,23:59:59,volume,5391
101207-4436.0-1,101207-4436.0,Opening-Year-Forecast-poi-101207-4436.0,unknown,unknown,2015,00:00:00,23:59:59,volume,5017
101207-4464.0-1,101207-4464.0,Opening-Year-Forecast-poi-101207-4464.0,unknown,unknown,2015,00:00:00,23:59:59,volume,4561
101207-4501.0-1,101207-4501.0,Opening-Year-Forecast-poi-101207-4501.0,unknown,unknown,2015,00:00:00,23:59:59,volume,3769
101207-4502.0-1,101207-4502.0,Opening-Year-Forecast-poi-101207-4502.0,unknown,unknown,2015,00:00:00,23:59:59,volume,1312
101207-4506.0-1,101207-4506.0,Opening-Year-Forecast-poi-101207-4506.0,unknown,unknown,2015,00:00:00,23:59:59,volume,1582
101207-4507.0-1,101207-4507.0,Opening-Year-Forecast-poi-101207-4507.0,unknown,unknown,2015,00:00:00,23:59:59,volume,6068
101207-4508.0-1,101207-4508.0,Opening-Year-Forecast-poi-101207-4508.0,unknown,unknown,2015,00:00:00,23:59:59,volume,3041
101207-4509.0-1,101207-4509.0,Opening-Year-Forecast-poi-101207-4509.0,unknown,unknown,2015,00:00:00,23:59:59,volume,4561
101207-4510.0-1,101207-4510.0,Opening-Year-Forecast-poi-101207-4510.0,unknown,unknown,2015,00:00:00,23:59:59,volume,3069
101207-4511.0-1,101207-4511.0,Opening-Year-Forecast-poi-101207-4511.0,unknown,unknown,2015,00:00:00,23:59:59,volume,2314
101207-4512.0-1,101207-4512.0,Opening-Year-Forecast-poi-101207-4512.0,unknown,unknown,2015,00:00:00,23:59:59,volume,1410
