project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
"FloridaDOT-416753-1The SR 326  Construct East & Westbound Left Turn Lanes & Install a Traffic Signal Project from
West Anthony Road (M.P. 1.186) to Left Turn Lane Signal (M.P. 1.190)",FloridaDOT,"The SR 326  Construct East & Westbound Left Turn Lanes & Install a Traffic Signal Project from
West Anthony Road (M.P. 1.186) to Left Turn Lane Signal (M.P. 1.190)",other,2008.0,2028.0,
