obs_id,poi_id,forecast_match_id,equip_id,equip_type,obs_date,time_start,time_end,obs_variable,obs_value
23174-66.0-1,23174-66.0,Opening-Year-Forecast-poi-23174-66.0,unknown,unknown,2003-01-01,00:00:00,23:59:59,volume,2760
23174-67.0-1,23174-67.0,Opening-Year-Forecast-poi-23174-67.0,unknown,unknown,2003-01-01,00:00:00,23:59:59,volume,2930
23174-68.0-1,23174-68.0,Opening-Year-Forecast-poi-23174-68.0,unknown,unknown,2003-01-01,00:00:00,23:59:59,volume,1270
23174-69.0-1,23174-69.0,Opening-Year-Forecast-poi-23174-69.0,unknown,unknown,2003-01-01,00:00:00,23:59:59,volume,1270
