run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
1,OhioDOT-101678MRW-42-0.000||MRW-US-42;-Fine-graded-polymer-AC-overlay-from-Del-Co-Line-(0.00)-,s1,2015-01-01,Opening Year,Unavailable,unknown,2015-01-01,state DOT
