obs_id,poi_id,forecast_match_id,equip_id,equip_type,obs_date,time_start,time_end,obs_variable,obs_value
24738-103.0-1,24738-103.0,Opening-Year-Forecast-poi-24738-103.0,unknown,unknown,2004,00:00:00,23:59:59,volume,1360
