run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
1,OhioDOT-78425MIA/SHE-IR-75-18.90/0.00||PAVEMENT-PLANING-AND-RESURFACING;-(mill-&-fill);-(Proj,s1,01/01/2010,Opening Year,Unavailable,unknown,01/01/2010,state DOT
