project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
OhioDOT-86462HAM/CLE-SR-32F-2.50/0.00|Tier-3|Perform-Environmental-analyses-and-Preliminary-E,OhioDOT,HAM/CLE-SR-32F-2.50/0.00|Tier-3|Perform-Environmental-analyses-and-Preliminary-E,other,2022.0,2042.0,
