forecast_id,run_id,poi_id,forecast_match_id,start_time,end_time,forecast_variable,forecast_value
Opening-Year-102109-5883.0,Opening-Year-Model-Run,102109-5883.0,Opening-Year-Forecast-poi-102109-5883.0,00:00:00,23:59:59,volume,22150
Design-Year-102109-5883.0,Design-Year-Model-Run,102109-5883.0,Design-Year-Forecast-poi-102109-5883.0,00:00:00,23:59:59,volume,25220
Opening-Year-102109-5884.0,Opening-Year-Model-Run,102109-5884.0,Opening-Year-Forecast-poi-102109-5884.0,00:00:00,23:59:59,volume,20580
Design-Year-102109-5884.0,Design-Year-Model-Run,102109-5884.0,Design-Year-Forecast-poi-102109-5884.0,00:00:00,23:59:59,volume,23440
Opening-Year-102109-5885.0,Opening-Year-Model-Run,102109-5885.0,Opening-Year-Forecast-poi-102109-5885.0,00:00:00,23:59:59,volume,20610
Design-Year-102109-5885.0,Design-Year-Model-Run,102109-5885.0,Design-Year-Forecast-poi-102109-5885.0,00:00:00,23:59:59,volume,23440
Opening-Year-102109-5886.0,Opening-Year-Model-Run,102109-5886.0,Opening-Year-Forecast-poi-102109-5886.0,00:00:00,23:59:59,volume,19690
Design-Year-102109-5886.0,Design-Year-Model-Run,102109-5886.0,Design-Year-Forecast-poi-102109-5886.0,00:00:00,23:59:59,volume,22710
Opening-Year-102109-5892.0,Opening-Year-Model-Run,102109-5892.0,Opening-Year-Forecast-poi-102109-5892.0,00:00:00,23:59:59,volume,2870
Design-Year-102109-5892.0,Design-Year-Model-Run,102109-5892.0,Design-Year-Forecast-poi-102109-5892.0,00:00:00,23:59:59,volume,3200
Opening-Year-102109-5893.0,Opening-Year-Model-Run,102109-5893.0,Opening-Year-Forecast-poi-102109-5893.0,00:00:00,23:59:59,volume,4110
Design-Year-102109-5893.0,Design-Year-Model-Run,102109-5893.0,Design-Year-Forecast-poi-102109-5893.0,00:00:00,23:59:59,volume,4670
Opening-Year-102109-5894.0,Opening-Year-Model-Run,102109-5894.0,Opening-Year-Forecast-poi-102109-5894.0,00:00:00,23:59:59,volume,6570
Design-Year-102109-5894.0,Design-Year-Model-Run,102109-5894.0,Design-Year-Forecast-poi-102109-5894.0,00:00:00,23:59:59,volume,7640
