run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
Opening-Year-Model-Run,FloridaDOT-411603-1SR 25 Resurfacing Project (south of lakeview street (MP 10/870) to SR 500 (MP 11.557),s1,2003-01-01,design scenario,Unavailable,travel-model,2003-01-01,consultant
Interim-Year-Model-Run,FloridaDOT-411603-1SR 25 Resurfacing Project (south of lakeview street (MP 10/870) to SR 500 (MP 11.557),s1,2003-01-01,design scenario,Unavailable,travel-model,2003-01-01,consultant
Design-Year-Model-Run,FloridaDOT-411603-1SR 25 Resurfacing Project (south of lakeview street (MP 10/870) to SR 500 (MP 11.557),s1,2003-01-01,design scenario,Unavailable,travel-model,2003-01-01,consultant
