run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
,OhioDOT-76032-LUC-75-6.70-widening-study|Tier-2|Widening-and-reconstruction-of-LUC-75-from-Lag,s1,2012.0,,Unavailable,unknown,2012.0,state DOT
