poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
Unavailable-4568,", , MOT7414.22",3-Principal Arterial,,,unknown,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , MOT7414.22"
Unavailable-4568,", , MOT7414.22",3-Principal Arterial,,,unknown,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , MOT7414.22"
Unavailable-4569,", , MOT7414.32",3-Principal Arterial,,,unknown,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , MOT7414.32"
Unavailable-4569,", , MOT7414.32",3-Principal Arterial,,,unknown,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , MOT7414.32"
Unavailable-4570,", , MOT7414.53",3-Principal Arterial,,,unknown,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , MOT7414.53"
Unavailable-4570,", , MOT7414.53",3-Principal Arterial,,,unknown,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , MOT7414.53"
Unavailable-4571,", , MOT7414.59",3-Principal Arterial,,,unknown,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , MOT7414.59"
Unavailable-4571,", , MOT7414.59",3-Principal Arterial,,,unknown,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , MOT7414.59"
Unavailable-4572,", , MOT7414.73",3-Principal Arterial,,,unknown,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , MOT7414.73"
Unavailable-4572,", , MOT7414.73",3-Principal Arterial,,,unknown,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , MOT7414.73"
Unavailable-4573,", , MOT7414.84",3-Principal Arterial,,,unknown,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , MOT7414.84"
Unavailable-4573,", , MOT7414.84",3-Principal Arterial,,,unknown,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , MOT7414.84"
Unavailable-4574,", , MOT7414.97",3-Principal Arterial,,,unknown,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , MOT7414.97"
Unavailable-4574,", , MOT7414.97",3-Principal Arterial,,,unknown,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , MOT7414.97"
Unavailable-4575,", , MOT7415.04",3-Principal Arterial,,,unknown,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , MOT7415.04"
Unavailable-4575,", , MOT7415.04",3-Principal Arterial,,,unknown,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , MOT7415.04"
Unavailable-4576,", , MOT7415.15",3-Principal Arterial,,,unknown,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , MOT7415.15"
Unavailable-4576,", , MOT7415.15",3-Principal Arterial,,,unknown,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , MOT7415.15"
