obs_id,poi_id,forecast_match_id,equip_id,equip_type,obs_date,time_start,time_end,obs_variable,obs_value
TAU 3077-8083-1,TAU 3077-8083,Design Year,unknown,unknown,1980,00:00:00,00:00:00,volume,3900
TAU 3077-8084-1,TAU 3077-8084,Design Year,unknown,unknown,1980,00:00:00,00:00:00,volume,3900
TAU 3077-8085-1,TAU 3077-8085,Design Year,unknown,unknown,1980,00:00:00,00:00:00,volume,3900
TAU 3077-8086-1,TAU 3077-8086,Design Year,unknown,unknown,1980,00:00:00,00:00:00,volume,3900
TAU 3077-8087-1,TAU 3077-8087,Design Year,unknown,unknown,1985,00:00:00,00:00:00,volume,7150
TAU 3077-8088-1,TAU 3077-8088,Design Year,unknown,unknown,1985,00:00:00,00:00:00,volume,7150
TAU 3077-8089-1,TAU 3077-8089,Design Year,unknown,unknown,1985,00:00:00,00:00:00,volume,7150
TAU 3077-8090-1,TAU 3077-8090,Design Year,unknown,unknown,1985,00:00:00,00:00:00,volume,7150
TAU 3077-8091-1,TAU 3077-8091,Design Year,unknown,unknown,1985,00:00:00,00:00:00,volume,9425
TAU 3077-8092-1,TAU 3077-8092,Design Year,unknown,unknown,1985,00:00:00,00:00:00,volume,9425
