obs_id,poi_id,forecast_match_id,equip_id,equip_type,obs_date,time_start,time_end,obs_variable,obs_value
99215-4293-1,99215-4293,Opening Year,unknown,unknown,2015,00:00:00,24:00:00,volume,39313
99215-4293-1,99215-4293,Design Year,unknown,unknown,2015,00:00:00,24:00:00,volume,39313
99215-4294-1,99215-4294,Opening Year,unknown,unknown,2015,00:00:00,24:00:00,volume,52507
99215-4294-1,99215-4294,Design Year,unknown,unknown,2015,00:00:00,24:00:00,volume,52507
99215-4340-1,99215-4340,Opening Year,unknown,unknown,2015,00:00:00,24:00:00,volume,7082
99215-4340-1,99215-4340,Design Year,unknown,unknown,2015,00:00:00,24:00:00,volume,7082
99215-4341-1,99215-4341,Opening Year,unknown,unknown,2015,00:00:00,24:00:00,volume,7082
99215-4341-1,99215-4341,Design Year,unknown,unknown,2015,00:00:00,24:00:00,volume,7082
99215-4342-1,99215-4342,Opening Year,unknown,unknown,2015,00:00:00,24:00:00,volume,7082
99215-4342-1,99215-4342,Design Year,unknown,unknown,2015,00:00:00,24:00:00,volume,7082
99215-4343-1,99215-4343,Opening Year,unknown,unknown,2015,00:00:00,24:00:00,volume,11026
99215-4343-1,99215-4343,Design Year,unknown,unknown,2015,00:00:00,24:00:00,volume,11026
99215-4396-1,99215-4396,Opening Year,unknown,unknown,2015,00:00:00,24:00:00,volume,8583
99215-4396-1,99215-4396,Design Year,unknown,unknown,2015,00:00:00,24:00:00,volume,8583
99215-4467-1,99215-4467,Opening Year,unknown,unknown,2015,00:00:00,24:00:00,volume,3553
99215-4467-1,99215-4467,Design Year,unknown,unknown,2015,00:00:00,24:00:00,volume,3553
