project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
OhioDOT-99590FAY-35-2.600||FAY-35-2.60-to-4.52-Pavement-repairs-and-structural-overlayPatchin,OhioDOT,FAY-35-2.600||FAY-35-2.60-to-4.52-Pavement-repairs-and-structural-overlayPatchin,other,2015.0,2035.0,
