run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
1,OhioDOT-80468GRE-35-4.26|Tier-2|Eliminate-at-grade-intersections-at-Factory-Road/Shakertown-R,s1,2010.0,Opening Year,Unavailable,unknown,2010.0,Consultant
