obs_id,poi_id,forecast_match_id,equip_id,equip_type,obs_date,time_start,time_end,obs_variable,obs_value
96344-3301.0-1,96344-3301.0,Opening-Year-Forecast-poi-96344-3301.0,unknown,unknown,2015,00:00:00,23:59:59,volume,6411
96344-3336.0-1,96344-3336.0,Opening-Year-Forecast-poi-96344-3336.0,unknown,unknown,2015,00:00:00,23:59:59,volume,17540
96344-3337.0-1,96344-3337.0,Opening-Year-Forecast-poi-96344-3337.0,unknown,unknown,2015,00:00:00,23:59:59,volume,17540
96344-3338.0-1,96344-3338.0,Opening-Year-Forecast-poi-96344-3338.0,unknown,unknown,2015,00:00:00,23:59:59,volume,17540
96344-3339.0-1,96344-3339.0,Opening-Year-Forecast-poi-96344-3339.0,unknown,unknown,2015,00:00:00,23:59:59,volume,10986
