obs_id,poi_id,forecast_match_id,equip_id,equip_type,obs_date,time_start,time_end,obs_variable,obs_value
24178-46-1,24178-46,Opening Year,unknown,unknown,2003,00:00:00,00:00:00,volume,8440
24178-46-1,24178-46,Design Year,unknown,unknown,2009,00:00:00,00:00:00,volume,5000
24178-47-1,24178-47,Opening Year,unknown,unknown,2003,00:00:00,00:00:00,volume,6160
24178-47-1,24178-47,Design Year,unknown,unknown,2009,00:00:00,00:00:00,volume,7740
24178-48-1,24178-48,Opening Year,unknown,unknown,2003,00:00:00,00:00:00,volume,2400
24178-48-1,24178-48,Design Year,unknown,unknown,2009,00:00:00,00:00:00,volume,2010
24178-49-1,24178-49,Opening Year,unknown,unknown,2003,00:00:00,00:00:00,volume,2900
24178-49-1,24178-49,Design Year,unknown,unknown,2009,00:00:00,00:00:00,volume,2920
24178-50-1,24178-50,Opening Year,unknown,unknown,2003,00:00:00,00:00:00,volume,1930
24178-50-1,24178-50,Design Year,unknown,unknown,2009,00:00:00,00:00:00,volume,1620
24178-52-1,24178-52,Opening Year,unknown,unknown,2003,00:00:00,00:00:00,volume,6410
24178-52-1,24178-52,Design Year,unknown,unknown,2009,00:00:00,00:00:00,volume,5710
24178-53-1,24178-53,Opening Year,unknown,unknown,2003,00:00:00,00:00:00,volume,8300
24178-53-1,24178-53,Design Year,unknown,unknown,2009,00:00:00,00:00:00,volume,6480
24178-54-1,24178-54,Opening Year,unknown,unknown,2003,00:00:00,00:00:00,volume,1270
24178-54-1,24178-54,Design Year,unknown,unknown,2009,00:00:00,00:00:00,volume,930
24178-55-1,24178-55,Opening Year,unknown,unknown,2003,00:00:00,00:00:00,volume,2620
24178-55-1,24178-55,Design Year,unknown,unknown,2009,00:00:00,00:00:00,volume,2380
