run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
,OhioDOT-23815-RIC-0030-08.48,s1,2006.0,,Unavailable,unknown,2006.0,state DOT
