run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
Opening-Year-Model-Run,OhioDOT-96305FRA-161-8.670||Urban-Paving-SR161-from-Olentangy-River-Rd-to-RR-overpassWorthing,s1,2013-01-01,design scenario,Unavailable,unknown,2013-01-01,state DOT
Design-Year-Model-Run,OhioDOT-96305FRA-161-8.670||Urban-Paving-SR161-from-Olentangy-River-Rd-to-RR-overpassWorthing,s1,2013-01-01,design scenario,Unavailable,unknown,2013-01-01,state DOT
