obs_id,poi_id,forecast_match_id,equip_id,equip_type,obs_date,time_start,time_end,obs_variable,obs_value
88085-3845-1,88085-3845,Opening Year,unknown,unknown,2015,00:00:00,24:00:00,volume,69789
88085-3845-1,88085-3845,Design Year,unknown,unknown,2010,00:00:00,24:00:00,volume,67100
