run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
Design-Year-Model-Run,OhioDOT-83771PIK-23-4.52-(Seif-Rd-Int)||Install-turn-lane-and-radius-improvements-for-the-int,s1,2008-01-01,design scenario,Unavailable,unknown,2008-01-01,state DOT
