run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
1,OhioDOT-88310FRA-270-17.29|Tier-2|Reconstruction-of-the-FRA-IR-270-at-US-33/SR-161-interchang,s1,01/01/2011,Opening Year,Unavailable,unknown,01/01/2011,Consultant
