obs_id,poi_id,forecast_match_id,equip_id,equip_type,obs_date,time_start,time_end,obs_variable,obs_value
85364-1470-1,85364-1470,Opening Year,unknown,unknown,2009,00:00:00,00:00:00,volume,51620
85364-1470-1,85364-1470,Design Year,unknown,unknown,2009,00:00:00,00:00:00,volume,51620
85364-1471-1,85364-1471,Opening Year,unknown,unknown,2009,00:00:00,00:00:00,volume,66090
85364-1471-1,85364-1471,Design Year,unknown,unknown,2009,00:00:00,00:00:00,volume,66090
85364-1472-1,85364-1472,Opening Year,unknown,unknown,2009,00:00:00,00:00:00,volume,66090
85364-1472-1,85364-1472,Design Year,unknown,unknown,2009,00:00:00,00:00:00,volume,66090
85364-1474-1,85364-1474,Opening Year,unknown,unknown,2008,00:00:00,00:00:00,volume,66440
85364-1474-1,85364-1474,Design Year,unknown,unknown,2008,00:00:00,00:00:00,volume,66440
85364-1475-1,85364-1475,Opening Year,unknown,unknown,2008,00:00:00,00:00:00,volume,70890
85364-1475-1,85364-1475,Design Year,unknown,unknown,2008,00:00:00,00:00:00,volume,70890
