obs_id,poi_id,forecast_match_id,equip_id,equip_type,obs_date,time_start,time_end,obs_variable,obs_value
81796-952-1,81796-952,Opening Year,unknown,unknown,2008,00:00:00,23:59:59,volume,33740
81796-953-1,81796-953,Opening Year,unknown,unknown,2008,00:00:00,23:59:59,volume,41350
81796-954-1,81796-954,Opening Year,unknown,unknown,2008,00:00:00,23:59:59,volume,48410
81796-955-1,81796-955,Opening Year,unknown,unknown,2008,00:00:00,23:59:59,volume,56000
81796-966-1,81796-966,Opening Year,unknown,unknown,2008,00:00:00,23:59:59,volume,21600
81796-967-1,81796-967,Opening Year,unknown,unknown,2008,00:00:00,23:59:59,volume,28150
