project_id,agency,description,project_type,year_open_planned,year_horizon,date_open_actual
OhioDOT-88849CRA-0103-13.60||CRA-SR-103-13.60Replace-an-181-concrete-slab-bridge-over-Brokenk,OhioDOT,CRA-0103-13.60||CRA-SR-103-13.60Replace-an-181-concrete-slab-bridge-over-Brokenk,other,2013.0,2033.0,
