run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
1,OhioDOT-76032LUC-75-6.70-widening-study|Tier-2|Widening-and-reconstruction-of-LUC-75-from-Lag,s1,2012-01-01,Opening Year,Unavailable,unknown,2012-01-01,state DOT
