poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
79599-385,", , CUY7110.08",1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT,", , CUY7110.08"
79599-385,", , CUY7110.08",1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT,", , CUY7110.08"
79599-386,", , CUY7110.16",1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT,", , CUY7110.16"
79599-386,", , CUY7110.16",1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT,", , CUY7110.16"
79599-387,", , CUY7110.57",1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT,", , CUY7110.57"
79599-387,", , CUY7110.57",1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT,", , CUY7110.57"
79599-388,", , CUY7111.74",1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT,", , CUY7111.74"
79599-388,", , CUY7111.74",1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT,", , CUY7111.74"
79599-389,", , CUY7111.88",1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT,", , CUY7111.88"
79599-389,", , CUY7111.88",1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT,", , CUY7111.88"
79599-390,", , CUY7113.16",1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT,", , CUY7113.16"
79599-390,", , CUY7113.16",1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT,", , CUY7113.16"
79599-391,", , CUY7113.72",1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT,", , CUY7113.72"
79599-391,", , CUY7113.72",1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT,", , CUY7113.72"
