run_id,project_id,scenario_id,scenario_date,scenario_name,forecast_system,forecast_system_type,forecast_creation_date,forecaster_type
Opening-Year-Model-Run,OhioDOT-84471CLI-134-7.52||Resurface-and-perform-pavement-repairs-on-a-portion-of-SR-134-in-C,s1,2014-01-01,design scenario,Unavailable,unknown,2014-01-01,state DOT
Design-Year-Model-Run,OhioDOT-84471CLI-134-7.52||Resurface-and-perform-pavement-repairs-on-a-portion-of-SR-134-in-C,s1,2014-01-01,design scenario,Unavailable,unknown,2014-01-01,state DOT
